complaint_id,product_group,s_class,s_conf,s_deleg,s_eval,g_class,g_conf,g_deleg,g_eval,care_p,care_sent,fairness_p,fairness_sent,loyalty_p,loyalty_sent,authority_p,authority_sent,sanctity_p,sanctity_sent,emfd_hits,word_count,concordant,avg_conf,conf_tercile
12646942,mortgage,DELEGATIVE,0.75,0.75,0.35,EVALUATIVE,0.85,0.3,0.9,0.0282381659326945,-0.093656564998687,0.0265517177233418,-0.0493524792225728,0.0212944957389504,-0.0151274805853448,0.0227581961522463,-0.0428534635775718,0.0219066644541889,-0.0967152674320064,229,903,False,0.8,Medium
3984108,mortgage,EVALUATIVE,0.75,0.25,0.85,EVALUATIVE,0.85,0.2,0.9,0.0184819992852432,-0.052054199860644,0.022743730432717,-0.0112957323908495,0.015790414208001,0.0209069057780858,0.0183945499291781,-0.0330427045363928,0.0142220795607905,0.003681950056483,38,169,True,0.8,Medium
18229852,mortgage,DELEGATIVE,0.82,0.82,0.45,DELEGATIVE,0.85,0.85,0.6,0.0309184794484769,-0.0975132078460655,0.0386531879315522,-0.0601444898345272,0.0281763249033406,-0.0461961898646093,0.0314581660127502,-0.0823412434708113,0.0240445103900845,-0.0766240983254454,157,505,True,0.835,Medium
2252662,mortgage,EVALUATIVE,0.85,0.15,0.85,EVALUATIVE,0.85,0.2,0.9,0.0263631872070648,-0.0603243322575615,0.0368630286064302,0.0423246758715876,0.0228172676424412,0.0173857135643854,0.0244546725543179,-0.0131435601416569,0.0260145485705736,-0.0547562257754059,79,276,True,0.85,High
5626788,mortgage,EVALUATIVE,0.75,0.25,0.85,DELEGATIVE,0.8,0.8,0.4,0.0353546202832,-0.0407145264139636,0.0454287256239035,-0.033228034560834,0.0326944336510629,0.0662862804827772,0.0333548203491359,-0.0324832731252286,0.0265987190901347,-0.0757709403826411,101,303,False,0.775,Low
3384010,mortgage,EVALUATIVE,0.85,0.2,0.9,EVALUATIVE,0.85,0.3,0.85,0.0213614399607713,-0.0782692084460308,0.0217193452059846,-0.0111450452410024,0.0212883529398642,-0.0159802345543242,0.0190103596747994,-0.0498981990070168,0.0152957091910139,-0.0027046560085252,75,316,True,0.85,High
3542802,mortgage,EVALUATIVE,0.75,0.2,0.8,EVALUATIVE,0.8,0.3,0.8,0.0279014918412878,-0.181117905375758,0.0334955337574596,-0.0214761551255724,0.0259159885279063,-0.0439831769395252,0.0257912549163907,-0.0727661295892479,0.0179982466528474,-0.0801444212372992,54,184,True,0.775,Low
2491436,mortgage,EVALUATIVE,0.75,0.2,0.8,EVALUATIVE,0.8,0.2,0.8,0.0325116187672447,-0.0841395397689008,0.0409643061608526,-0.0304079379255971,0.0269575767308419,-0.0593648994539699,0.0434120890665614,-0.050293672644413,0.0217586959416093,-0.0251247209387834,13,37,True,0.775,Low
2308179,mortgage,EVALUATIVE,0.75,0.2,0.75,DELEGATIVE,0.8,0.8,0.4,0.012615993521212,-0.1027387649362674,0.0149870261464574,0.0105649024342856,0.0127425423022189,-0.1207716433942887,0.0133070544968661,-0.1065285451101278,0.0086111665801814,-0.1784061999608724,13,78,False,0.775,Low
16237241,mortgage,DELEGATIVE,0.72,0.75,0.25,UNCLASSIFIABLE,0.6,0.3,0.4,0.0249000391763466,-0.108755177034553,0.0293679530964315,-0.0185133488534791,0.0197934680688837,-0.0134000592240021,0.0202239313417442,-0.0448271109082874,0.0167167314602471,-0.1209871044824758,20,79,False,0.6599999999999999,Low
6709986,mortgage,EVALUATIVE,0.72,0.25,0.75,UNCLASSIFIABLE,0.6,0.5,0.5,0.0259728028489076,-0.1548773100811466,0.0289625580706105,-0.101114953684253,0.0234980137495075,-0.0630037551986986,0.0214352252116144,-0.1081292558923989,0.0210292838552649,-0.1364024034817342,94,370,False,0.6599999999999999,Low
1969639,mortgage,EVALUATIVE,0.85,0.15,0.85,EVALUATIVE,0.85,0.2,0.9,0.0253062540464656,-0.0200469438242446,0.0297784884325914,-0.0211982416239638,0.0248596052758441,-0.0204631421716684,0.0229018168801526,-0.0354826892756021,0.02403479463116,-0.0644594534821903,19,72,True,0.85,High
3997224,mortgage,DELEGATIVE,0.75,0.75,0.35,EVALUATIVE,0.7,0.4,0.8,0.0285371415707856,-0.1226694495931966,0.0292396137331531,-0.0651334787271337,0.0216434910967071,-0.0381498025259497,0.0256730455121357,-0.0672897263999517,0.0203001932657598,-0.1059878125400574,87,382,False,0.725,Low
2690046,mortgage,DELEGATIVE,0.85,0.85,0.35,EVALUATIVE,0.8,0.4,0.8,0.0257970145836263,-0.0790061841858733,0.0271044064042896,-0.0304237479973711,0.0237850247894575,-0.0182435573413537,0.0246001036526523,-0.0143991567527411,0.0196156226211847,-0.0742360889062811,171,619,False,0.825,Medium
8300491,mortgage,DELEGATIVE,0.85,0.85,0.35,DELEGATIVE,0.85,0.85,0.4,0.0237087907510241,-0.0836336078224964,0.0273054404323414,-0.0198769338251183,0.0216765730955882,0.0309515669311686,0.0211851198060851,-0.047457877631093,0.0174587157748106,-0.0633942812570909,118,485,True,0.85,High
2485850,mortgage,EVALUATIVE,0.85,0.15,0.85,EVALUATIVE,0.8,0.3,0.8,0.0223995665115457,-0.1728342004429296,0.0252716470035924,0.0040407679169042,0.0196199904477882,-0.0174811581603582,0.0205767559367832,-0.0760024460123227,0.01665741745474,-0.1107396265257232,29,119,True,0.825,Medium
7370655,mortgage,EVALUATIVE,0.85,0.2,0.85,EVALUATIVE,0.85,0.3,0.9,0.0247814653919617,-0.1157973731344718,0.0300186015311044,-0.0628477294717073,0.0256710198676897,0.0002243221706445,0.0225028319360576,-0.0718464179550836,0.018302307713203,-0.1066662975682688,36,155,True,0.85,High
8029543,mortgage,EVALUATIVE,0.85,0.25,0.85,EVALUATIVE,0.8,0.4,0.8,0.0305583545661394,-0.1314470612743291,0.0382753536390363,-0.0693169223086094,0.0303973403932078,-0.0458665276055511,0.0301685735647956,-0.0734943677250095,0.0252450071413147,-0.0692038069474854,61,214,True,0.825,Medium
10017926,mortgage,EVALUATIVE,0.85,0.15,0.85,EVALUATIVE,0.9,0.2,0.9,0.0350133588320537,-0.0862499952967266,0.042740538051037,-0.0352684503838641,0.0295402279839178,-0.0186187590254227,0.029663806402423,-0.0779419782236614,0.0291741974908603,-0.0792288050641655,63,199,True,0.875,High
1927769,mortgage,EVALUATIVE,0.75,0.25,0.75,UNCLASSIFIABLE,0.6,0.4,0.4,0.0255263955913816,-0.2439541994159055,0.0346592965543612,-0.1327767314243814,0.0244145082434559,-0.1367664697965943,0.0269039596629591,-0.1725544585761958,0.0213015900843475,-0.2197392844733042,38,171,False,0.675,Low
2403954,mortgage,EVALUATIVE,0.85,0.2,0.85,EVALUATIVE,0.85,0.3,0.9,0.0255216991583239,-0.0623787298821157,0.0260980380314833,-0.0343491039520916,0.0216519972881512,-0.0264858520999798,0.0221153510486325,-0.0273898871845415,0.0192623002013083,-0.0638213303603308,109,461,True,0.85,High
2191279,mortgage,DELEGATIVE,0.75,0.75,0.45,DELEGATIVE,0.8,0.8,0.4,0.0217942281689049,-0.0593792613169743,0.0268873048727648,-0.0454096256348274,0.0187995481524965,-0.0289118250421426,0.0187761553715602,-0.0466881752248419,0.0191635235911373,-0.0435889507936068,46,250,True,0.775,Low
3147990,mortgage,EVALUATIVE,0.85,0.15,0.9,EVALUATIVE,0.8,0.4,0.9,0.0253144041323869,-0.1008050703163299,0.0292526649973498,-0.0597318703815945,0.0236619203013512,-0.0250827481240118,0.0260074375619789,-0.0203914888227743,0.0196985334696279,-0.0587493110130267,650,2359,True,0.825,Medium
5595583,mortgage,DELEGATIVE,0.75,0.75,0.35,DELEGATIVE,0.8,0.8,0.4,0.0229067087960852,-0.0762240645386971,0.0276673086561136,-0.0037763867514282,0.0204402578083226,0.0275002726086413,0.0214584575511922,-0.0256065216837617,0.0162608635336614,-0.0049837866086156,105,457,True,0.775,Low
6737836,mortgage,EVALUATIVE,0.82,0.15,0.85,EVALUATIVE,0.85,0.3,0.9,0.0228043836631941,-0.0808026555854769,0.0243060765778389,-0.0265423224432231,0.0213003659967148,0.0042547410019799,0.0190755174033257,-0.0580304645379652,0.0186246077968834,-0.0642006572325652,52,232,True,0.835,Medium
3273465,mortgage,EVALUATIVE,0.85,0.15,0.85,EVALUATIVE,0.8,0.3,0.8,0.0257194581221117,-0.0961872563296922,0.0271285641022711,-0.0290899467061877,0.0222840574076772,-0.0137922330529931,0.0222443011189725,-0.0413404059670326,0.0180110643743958,-0.0589759977811431,122,492,True,0.825,Medium
4431664,mortgage,EVALUATIVE,0.85,0.2,0.85,EVALUATIVE,0.8,0.4,0.8,0.0264069275276552,-0.0628970409671823,0.0281626384063355,-0.0324754029296555,0.0232982595192285,-0.0112330128539232,0.0246349309652853,-0.0398256685640204,0.0192938166519799,-0.0956992566691507,157,585,True,0.825,Medium
7683144,mortgage,UNCLASSIFIABLE,0.7,0.1,0.3,EVALUATIVE,0.7,0.3,0.7,0.0347482434037543,-0.1525508112874779,0.0340471771678308,0.0350431591514398,0.0258330992072337,-0.0713622962962962,0.0181695089192558,-0.1861661235605353,0.0263915652618626,-0.1651129276895943,9,37,False,0.7,Low
1706679,mortgage,DELEGATIVE,0.82,0.82,0.35,EVALUATIVE,0.8,0.4,0.8,0.0257505522654761,-0.1186738597652605,0.0328281237698704,-0.0121556823798715,0.0233095907781897,-0.0738238425877365,0.0255493819019474,-0.0516078688435686,0.0204021240582933,-0.0549231559630577,91,342,False,0.81,Medium
3597184,mortgage,EVALUATIVE,0.75,0.2,0.8,EVALUATIVE,0.7,0.3,0.7,0.0351856082472386,-0.1189789614890336,0.0361373166149631,0.0048739877136639,0.0327109486775139,0.0093205036924944,0.0395794773439562,-0.0235732375330529,0.0237268375510508,0.0523277725639611,38,107,True,0.725,Low
16985927,mortgage,EVALUATIVE,0.75,0.2,0.8,EVALUATIVE,0.8,0.2,0.8,0.0220133669828743,-0.1048109635476921,0.0271135847062447,-0.0529424553251244,0.020922497671941,-0.0272991416680493,0.0143048469560406,-0.0314116793756868,0.0192354243006751,0.0364980298035297,14,67,True,0.775,Low
3657824,mortgage,EVALUATIVE,0.75,0.25,0.8,EVALUATIVE,0.85,0.2,0.9,0.0258282737842306,-0.0410560418231251,0.0290208440167925,0.0645919592052165,0.0281043381987069,0.0680416467915078,0.027187101848147,0.0280849103680077,0.0207278632435586,0.0872502082110911,14,53,True,0.8,Medium
8135607,mortgage,EVALUATIVE,0.75,0.3,0.8,UNCLASSIFIABLE,0.4,0.6,0.5,0.0248525330346849,-0.1210493891899995,0.031869564761246,-0.0182350840205556,0.0242209245598493,-0.0191283877024791,0.026231166163114,-0.0188863067808835,0.0202235941600133,-0.0463113559109363,112,426,False,0.575,Low
1738019,mortgage,DELEGATIVE,0.75,0.75,0.35,DELEGATIVE,0.8,0.8,0.4,0.0175087787533554,-0.1442181283740533,0.0226476489047797,-0.0667840027220853,0.0147193406725893,-0.04112287013328,0.017736438132818,-0.0430544415672975,0.0171727012051204,-0.1183818618766795,27,156,True,0.775,Low
13794116,mortgage,DELEGATIVE,0.82,0.82,0.45,EVALUATIVE,0.8,0.4,0.8,0.032330044331438,-0.0989109362356567,0.0396207453355105,-0.0454908160327622,0.026473389411873,-0.005687407054759,0.0258653312675052,-0.0639068390576383,0.0210117513410964,-0.0658797778791133,57,201,False,0.81,Medium
1671309,mortgage,EVALUATIVE,0.75,0.3,0.85,DELEGATIVE,0.8,0.8,0.4,0.0310758426027362,-0.1968851854374819,0.0307736678144104,-0.1009298723930762,0.0219337548040648,-0.0614614769561169,0.0241660265822877,-0.0733207464139596,0.0244753013738078,-0.1071173604402607,32,126,False,0.775,Low
1713526,mortgage,EVALUATIVE,0.85,0.15,0.85,EVALUATIVE,0.8,0.3,0.8,0.0235422672558602,-0.083570777244127,0.0258313604540382,-0.018837491472239,0.0216515891324714,-0.0186282932255993,0.0224793195878033,-0.0023897780143913,0.0175506616476764,-0.0699945322053731,176,690,True,0.825,Medium
5277141,mortgage,EVALUATIVE,0.72,0.25,0.75,DELEGATIVE,0.8,0.8,0.3,0.0290730804435885,-0.0797646967421097,0.0325898959182827,0.0046960535059066,0.0267823023588436,-0.0163640796715816,0.0275354910190808,-0.0368500960001017,0.0230399542717096,-0.0487295786280504,39,136,False,0.76,Low
16611444,mortgage,EVALUATIVE,0.75,0.2,0.8,EVALUATIVE,0.8,0.2,0.8,0.0072620393083177,-0.1613323335058661,0.0090120207698589,-0.084771198160395,0.0073643228418219,-0.0737158985132514,0.0080155688013472,-0.0309068072654163,0.0071202257270324,-0.0952652854090354,13,157,True,0.775,Low
3270814,mortgage,DELEGATIVE,0.82,0.82,0.25,DELEGATIVE,0.85,0.85,0.4,0.0353306217879265,-0.0606606745960617,0.0363890061054101,0.0108083392137697,0.029247406774334,0.0195136327759465,0.0270823932247514,-0.0194935983354099,0.0240260030179406,-0.0081771491559727,162,539,True,0.835,Medium
7807719,mortgage,EVALUATIVE,0.85,0.25,0.9,EVALUATIVE,0.8,0.4,0.8,0.024711652232098,-0.1302496283175615,0.0294729945235107,-0.064217180946709,0.0229613447690573,-0.109606790788597,0.0245575288588067,-0.0828410537127861,0.0201208338789264,-0.0606208573694475,87,320,True,0.825,Medium
3212155,mortgage,EVALUATIVE,0.85,0.15,0.85,EVALUATIVE,0.85,0.2,0.9,0.034822441195499,-0.1266651234020054,0.0409575939722923,0.0080306338516796,0.0281797204423189,0.0464491455527731,0.0335313236418695,0.0070785409046318,0.0257712700017496,-0.0998014772727272,29,83,True,0.85,High
3383918,mortgage,EVALUATIVE,0.75,0.25,0.85,EVALUATIVE,0.8,0.3,0.8,0.0214757179899457,-0.0909204516758916,0.0293249562047105,-0.0556085724954113,0.0224268870622484,-0.0583724053241638,0.0223943871737029,-0.034265321813789,0.016894141378338,-0.0405402618954246,46,184,True,0.775,Low
3396566,mortgage,DELEGATIVE,0.85,0.85,0.35,DELEGATIVE,0.8,0.8,0.4,0.0252105324250965,-0.1132044056668104,0.0287198114446296,-0.0568446599663092,0.0231212452633172,-0.0043880789181707,0.0180341837838248,-0.0800680467333154,0.022726211415147,-0.1249394172442587,42,172,True,0.825,Medium
5923335,mortgage,EVALUATIVE,0.75,0.3,0.8,EVALUATIVE,0.8,0.4,0.8,0.0301921889946552,-0.0915870942338077,0.0299232587799015,-0.0272913906732937,0.0230987336157016,-0.0844833981398566,0.0249819419745779,-0.0813909139607837,0.0207982719633664,-0.0759897203881994,77,315,True,0.775,Low
9269901,mortgage,EVALUATIVE,0.75,0.3,0.8,EVALUATIVE,0.7,0.3,0.8,0.0203019884793488,-0.1238301511832159,0.0267807617178375,-0.0132578170689053,0.017574837328709,-0.027177657394687,0.0173666666964222,-0.0811854575030626,0.0147821756643624,-0.0359842863254416,53,257,True,0.725,Low
14419332,mortgage,EVALUATIVE,0.75,0.25,0.85,DELEGATIVE,0.8,0.8,0.4,0.0311100078490371,-0.0770264812384476,0.0343969665622751,-0.0230384209611375,0.0269885698908472,0.0103557664702586,0.0286023355132659,-0.0254774755334368,0.0215972443344195,-0.0163466485726695,59,191,False,0.775,Low
7223316,mortgage,DELEGATIVE,0.75,0.75,0.45,EVALUATIVE,0.8,0.4,0.8,0.0291050194665103,-0.0995122042568814,0.0308330718206891,-0.0449990385816685,0.0243971401609284,-0.038180140305919,0.0264912292625294,-0.0722802936213036,0.0188538406490361,-0.0802864412972167,91,328,False,0.775,Low
7101953,mortgage,EVALUATIVE,0.75,0.3,0.8,EVALUATIVE,0.8,0.4,0.8,0.0264980081390557,-0.0937805482735266,0.0323987657341871,-0.018802379553893,0.0235851139452863,-0.0260124228883503,0.0237569789174715,-0.0263397518604618,0.0198327323776707,-0.1181431110230823,119,411,True,0.775,Low
3535104,mortgage,EVALUATIVE,0.85,0.15,0.85,EVALUATIVE,0.85,0.3,0.9,0.0184810212047694,-0.0879877810621551,0.021055470237582,-0.0639580139917931,0.0200100590975166,-0.0361040731219287,0.0200834306637694,-0.0227182405181214,0.0144680262077718,-0.0548108577725592,66,281,True,0.85,High
3603884,mortgage,DELEGATIVE,0.82,0.82,0.45,EVALUATIVE,0.7,0.4,0.7,0.0265411680339896,-0.0800426639582373,0.0328956888600483,-0.0078486499809901,0.0259334845452395,0.0080056257675665,0.0262753724748184,-0.0339566409967003,0.0196544363449335,-0.0384192269624276,149,550,False,0.76,Low
3992415,mortgage,EVALUATIVE,0.82,0.25,0.85,EVALUATIVE,0.8,0.4,0.8,0.0228780530668259,-0.0853469613813506,0.0259071965961101,-0.0441806066177457,0.0205990146946429,-0.0042135677406547,0.0222848826048264,-0.0196643263492842,0.0182836676415708,-0.0665326054171669,665,2714,True,0.81,Medium
1859944,mortgage,EVALUATIVE,0.82,0.15,0.85,EVALUATIVE,0.85,0.3,0.9,0.0246359950752505,-0.0482422009289722,0.0207052863762509,0.0248071863774515,0.0224510551979015,-0.0300057936468825,0.0205607894184777,-0.0621446518811283,0.0166331778653706,-0.1011914981179591,42,191,True,0.835,Medium
3190901,mortgage,EVALUATIVE,0.82,0.25,0.85,EVALUATIVE,0.8,0.3,0.8,0.0223683106366801,-0.0585774210464234,0.0248251177923364,-0.0120900692823849,0.019795840072782,0.0236322166355965,0.0200105727038821,-0.0063915826794447,0.0170000941011419,-0.0136841748003577,137,593,True,0.81,Medium
7953125,mortgage,EVALUATIVE,0.85,0.15,0.85,EVALUATIVE,0.85,0.3,0.9,0.0267489892363137,-0.1744983762064753,0.030121204468189,-0.1320013869189296,0.0200331448160274,-0.0960481518542826,0.0233508696833537,-0.090130883891156,0.0178016119917348,-0.1159732470962679,24,112,True,0.85,High
3872460,mortgage,DELEGATIVE,0.85,0.85,0.35,DELEGATIVE,0.85,0.9,0.6,0.0238480119019078,-0.0950300203112634,0.025528191427441,-0.0357483081760753,0.0218279945044023,-0.0270991414230616,0.0230762465658557,-0.0284335801131915,0.0189087211854342,-0.0535407840472394,391,1555,True,0.85,High
1608920,mortgage,DELEGATIVE,0.72,0.72,0.35,DELEGATIVE,0.8,0.8,0.4,0.0246311228499395,-0.0695849669539043,0.0293854839891036,0.024019210557221,0.0240809506843568,-0.0125377774367354,0.0186139551675943,-0.0478919619823757,0.0175965792339288,-0.0853324394293882,24,104,True,0.76,Low
4127732,mortgage,EVALUATIVE,0.85,0.15,0.9,EVALUATIVE,0.85,0.3,0.9,0.0190064725798542,-0.090582608648952,0.0249552826826581,-0.0378440499662174,0.0150935286928396,-0.010707911015822,0.0161743906944207,-0.0326858642515004,0.0158939005973205,-0.0288450863187739,34,154,True,0.85,High
1599606,mortgage,EVALUATIVE,0.85,0.2,0.85,EVALUATIVE,0.85,0.3,0.9,0.0288143354662532,-0.0927739839072526,0.0361499434647141,-0.0549525167947968,0.0266835104563303,0.0242445294847624,0.0256516834390702,-0.0623642191314121,0.0246231890227907,-0.1254129255753629,63,194,True,0.85,High
13077479,mortgage,EVALUATIVE,0.85,0.15,0.85,EVALUATIVE,0.85,0.2,0.9,0.0219878967630151,-0.1526591894116571,0.0247431949612572,-0.0343045533078732,0.0230105422136343,-0.0944480263332377,0.0254039477306835,-0.0612441574988728,0.0152102036007715,-0.0730696233457871,34,138,True,0.85,High
6271271,mortgage,EVALUATIVE,0.85,0.2,0.85,EVALUATIVE,0.8,0.4,0.8,0.0264886861558702,-0.0798679430804251,0.0339465135867474,0.0094100707516656,0.0234815305822792,0.0074817340375977,0.0195407538433688,-0.0370585359647196,0.0217659327535797,-0.1189980384157203,83,311,True,0.825,Medium
3431225,mortgage,EVALUATIVE,0.82,0.15,0.85,EVALUATIVE,0.8,0.3,0.8,0.0277264757467372,-0.1147130298004536,0.0333593873607089,-0.1075977816423866,0.0229933137366663,-0.0435544663400351,0.0211507516506558,-0.0843825132222393,0.0211613107017928,-0.1300848666967844,64,245,True,0.81,Medium
7478473,mortgage,EVALUATIVE,0.85,0.1,0.85,EVALUATIVE,0.85,0.2,0.9,0.0201200117870873,-0.1151612549385187,0.0233239159645863,-0.0237718420293551,0.0177173209074872,-0.0624637739811015,0.0175029775031408,-0.04868323755039,0.0134510336696653,-0.115127846976899,30,138,True,0.85,High
4138454,mortgage,EVALUATIVE,0.75,0.3,0.8,EVALUATIVE,0.8,0.4,0.8,0.0320640194151642,-0.0996707789336194,0.0408046846777803,0.0005675835106696,0.0298923502167323,0.0166330804120045,0.0289018051450785,-0.0400464158431312,0.0244941018792915,-0.0629490157290162,195,585,True,0.775,Low
6440837,mortgage,EVALUATIVE,0.75,0.2,0.8,EVALUATIVE,0.7,0.4,0.7,0.025896119212538,-0.0812505079597519,0.0296302454626334,-0.00687876653761,0.0223137690166927,0.0138358916953753,0.0233630850366299,-0.0111808812635762,0.0201343242394489,-0.0494528217766736,241,944,True,0.725,Low
7837017,mortgage,EVALUATIVE,0.85,0.25,0.85,EVALUATIVE,0.85,0.3,0.9,0.0282469501025408,0.016501471557276,0.0321844057993332,0.034871019158393,0.0238371864272739,0.0132082895594053,0.0193957846937857,0.0174011643372568,0.0199526634928337,0.0249497173478536,50,234,True,0.85,High
16426331,mortgage,EVALUATIVE,0.85,0.15,0.85,EVALUATIVE,0.85,0.3,0.9,0.0338056235161279,-0.0932758007388841,0.0443997554010113,-0.0229464642049119,0.0305733830066307,-0.0607806856058537,0.0347592117650468,-0.0351440346447894,0.0284091607097496,-0.0363099163224101,125,349,True,0.85,High
6278914,mortgage,EVALUATIVE,0.72,0.35,0.75,DELEGATIVE,0.8,0.8,0.4,0.0329658799136739,-0.0763121877464048,0.0388815049822127,-0.0387900330138595,0.0267027756520785,-0.0054458880426577,0.0298349900963255,-0.0695667176877003,0.0268984775877197,-0.0539343977345362,126,401,False,0.76,Low
3476283,mortgage,EVALUATIVE,0.85,0.15,0.85,EVALUATIVE,0.85,0.3,0.9,0.0220408853684376,-0.1322236437164249,0.0246942124086089,0.007299907986579,0.0181976523249437,-0.0691118330201391,0.0165908445018673,-0.0702040838117083,0.013690115226642,-0.0702749246509663,36,189,True,0.85,High
3697428,mortgage,DELEGATIVE,0.85,0.85,0.65,DELEGATIVE,0.85,0.9,0.6,0.0242181411454066,-0.1150783220463322,0.0274586601062806,-0.0307759688786997,0.0195066576160615,-0.0237420493865086,0.0186186308177757,-0.0683972121657245,0.0186863669257801,-0.0859271778006455,158,709,True,0.85,High
13502839,mortgage,DELEGATIVE,0.85,0.85,0.45,DELEGATIVE,0.85,0.85,0.4,0.023920236869927,-0.0787771136020077,0.0327618306308946,-0.0498189327402585,0.0232780087313321,-0.050691912825199,0.0254787126447136,-0.0325673137990707,0.0213116279841491,-0.0343254717647866,143,531,True,0.85,High
4092554,mortgage,EVALUATIVE,0.85,0.15,0.85,EVALUATIVE,0.85,0.3,0.9,0.02550742630675,-0.1313762677591476,0.0310126858052584,-0.0572211747972589,0.0236680150361928,-0.0511396783180989,0.0247669222272389,-0.0556775319989926,0.0175551831805869,-0.1370311241641009,73,273,True,0.85,High
10642823,mortgage,EVALUATIVE,0.75,0.25,0.8,EVALUATIVE,0.8,0.3,0.8,0.0215634751441224,-0.1123588100000681,0.0252945831276948,-0.0640229454803812,0.0185137489505815,-0.0716823127676487,0.0186445395213771,-0.1028446458070796,0.0159508436393343,-0.0779195542775288,30,155,True,0.775,Low
1799311,mortgage,EVALUATIVE,0.85,0.2,0.85,EVALUATIVE,0.85,0.3,0.85,0.0302645027563436,-0.0715851314615852,0.0340757667298216,-0.0808715595122727,0.0282587441753965,-0.0360609229641316,0.0273733596067271,0.0531689599230298,0.022406205278608,-0.0857088599318172,136,409,True,0.85,High
6628188,mortgage,EVALUATIVE,0.85,0.15,0.85,EVALUATIVE,0.85,0.3,0.9,0.0272182152049405,-0.076141275451458,0.031095779138005,-0.0392394650991637,0.0221506692654956,-0.0091466193619874,0.0210977526545228,-0.0419933708989916,0.0208793028844063,-0.0708727307365223,75,296,True,0.85,High
3786658,mortgage,EVALUATIVE,0.75,0.3,0.8,EVALUATIVE,0.8,0.3,0.8,0.0331754922937413,-0.1722476719173758,0.0379977422418337,-0.1029943809367145,0.0285033824262149,-0.0280714036989932,0.0223054013974822,-0.1411649810801513,0.024774770965119,-0.1506796956967316,19,68,True,0.775,Low
2381692,mortgage,EVALUATIVE,0.82,0.15,0.85,EVALUATIVE,0.8,0.3,0.8,0.0271323862631629,-0.1627871208405003,0.0379964038891418,-0.0278557162364083,0.0260084798891745,-0.0381706998795255,0.0246292027582514,-0.1028693822933378,0.0242756882135206,-0.1095130304537159,34,110,True,0.81,Medium
3567247,mortgage,DELEGATIVE,0.75,0.75,0.35,EVALUATIVE,0.85,0.3,0.8,0.0327268096886601,-0.1543405414940615,0.0429663792787144,-0.0176357610117454,0.0314283866335397,-0.0840073754135523,0.0317794478281817,-0.1157561596243933,0.027586257467459,-0.1122696359700905,34,101,False,0.8,Medium
8522644,mortgage,EVALUATIVE,0.75,0.25,0.85,EVALUATIVE,0.7,0.4,0.7,0.0198293128147173,-0.1761878946040912,0.0239725092175612,-0.0860844051017191,0.018679244147662,-0.0845512223716527,0.0197320071968226,-0.1056100377248878,0.0177990582796178,-0.1105403808466446,147,715,True,0.725,Low
2501311,mortgage,EVALUATIVE,0.85,0.15,0.85,EVALUATIVE,0.8,0.3,0.8,0.023010562199486,-0.1119624423984458,0.0257908717947866,-0.0673972907995709,0.0182888982987517,-0.028980465937478,0.0195492679393901,-0.0670073091635568,0.014723413246813,-0.1005235095633835,75,336,True,0.825,Medium
3100228,mortgage,EVALUATIVE,0.75,0.35,0.75,EVALUATIVE,0.8,0.4,0.8,0.0229536715196302,-0.0612680448241997,0.0244626956742872,-0.0212764123640321,0.0220206079770397,-0.0187267996462834,0.0202083467000341,-0.0268257859891042,0.0181184436246542,-0.044354239343248,72,308,True,0.775,Low
3088584,mortgage,DELEGATIVE,0.75,0.75,0.45,EVALUATIVE,0.8,0.4,0.8,0.0283198744875632,-0.1242559185959104,0.0319504328246665,0.0081617093117271,0.0261421441875926,-0.0706049185798514,0.0236828266874463,-0.0698745773210482,0.0226242017209934,-0.0255955602110924,27,97,False,0.775,Low
2034024,mortgage,EVALUATIVE,0.82,0.25,0.85,EVALUATIVE,0.85,0.3,0.9,0.0212289117887155,-0.0518807150199327,0.029833361750265,0.0109973411976038,0.0217264491661864,-0.0139728558307144,0.0221211271271196,-0.0111668022004896,0.0197445336707138,-0.0217660581797966,48,199,True,0.835,Medium
1955005,mortgage,DELEGATIVE,0.75,0.75,0.45,DELEGATIVE,0.8,0.8,0.5,0.0223395242333264,-0.0784403719883903,0.0243804890721212,-0.0478042018974356,0.0205334290281371,0.0138696474227437,0.0206345782066275,-0.0297354038122715,0.0175687739687239,-0.0712150945964124,118,497,True,0.775,Low
7846954,mortgage,EVALUATIVE,0.75,0.3,0.8,UNCLASSIFIABLE,0.6,0.5,0.5,0.0244762305738477,-0.0627926725125723,0.0284342575177165,-0.010027021031888,0.0243539310769206,-0.0331669626353707,0.0282542122153829,-0.0177599747383076,0.0173463567918324,-0.0305306538075898,35,134,False,0.675,Low
13470604,mortgage,EVALUATIVE,0.75,0.2,0.8,EVALUATIVE,0.8,0.3,0.8,0.0596762015530063,-0.089406407102084,0.0761831611185552,0.0031604469668398,0.0511028534996015,-0.0068785203894503,0.0477263959068949,-0.0720325815935801,0.0463377256551182,-0.0511367111092596,29,61,True,0.775,Low
2756040,mortgage,DELEGATIVE,0.75,0.75,0.35,EVALUATIVE,0.8,0.4,0.8,0.0283201367273051,-0.0880239088570988,0.0295640595437954,0.0164361144588967,0.0241128616661896,0.00750854885886,0.0220728152568201,-0.0575624451957897,0.0190977816659728,-0.0410370780404941,85,332,False,0.775,Low
